case_id,ocd62_case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,run1_backend,run2_backend,run3_backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,variant,e_run1,e_run2,e_run3,range_eV,e_min,std_eV,agreement_class
009,036,530,Co32Y48,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.6433515549,-10.6069135666,-10.6433515549,0.0364379883,-10.6433515549,0.0171770324132,minor
009,036,530,Co32Y48,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.95731639862,-9.95731639862,-9.95731639862,0,-9.95731639862,0,exact_match
010,041,596,Cr18Pt18,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-4.98022913933,-4.98022913933,-4.98022913933,0,-4.98022913933,0,exact_match
010,041,596,Cr18Pt18,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.74316859245,-4.95904994011,-4.95904994011,0.21588134766,-4.95904994011,0.101767443241,divergent
010,041,596,Cr18Pt18,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.74316859245,-4.74316859245,-4.95904994011,0.21588134766,-4.95904994011,0.101767443241,divergent
010,041,596,Cr18Pt18,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.98022913933,-4.98022913933,-4.74319911003,0.2370300293,-4.98022913933,0.111737027375,divergent
010,041,596,Cr18Pt18,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.74319911003,-4.74319911003,-4.74316859245,3.05175799999e-05,-4.74319911003,1.43861251756e-05,exact_match
011,048,735,Re27Ti27,[NH2],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-11.6546573639,-11.6547794342,-11.6547794342,0.0001220703,-11.6547794342,5.75444912742e-05,exact_match
011,048,735,Re27Ti27,[NH2],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6547794342,-11.6547794342,-11.6547794342,0,-11.6547794342,0,exact_match
011,048,735,Re27Ti27,[NH2],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6547794342,-11.6547794342,-11.6547794342,0,-11.6547794342,0,exact_match
011,048,735,Re27Ti27,[NH2],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6545352936,-11.6547794342,-11.6547794342,0.0002441406,-11.6547794342,0.000115088982548,exact_match
011,048,735,Re27Ti27,[NH2],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.98352432251,-6.98352432251,-6.98352432251,0,-6.98352432251,0,exact_match
012,050,768,Ga24Y24,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-3.33806300163,-3.33806300163,-3.33806300163,0,-3.33806300163,0,exact_match
012,050,768,Ga24Y24,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.33806300163,-3.33806300163,-3.33806300163,0,-3.33806300163,0,exact_match
012,050,768,Ga24Y24,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.33804774284,-3.33806300163,-3.33806300163,1.525879e-05,-3.33806300163,7.19306258779e-06,exact_match
012,050,768,Ga24Y24,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.50413966179,-3.33806300163,-3.33806300163,0.16607666016,-3.50413966179,0.0782892883973,divergent
001,002,16,Hf18Sc18Si36,NO,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-4.34696388245,-4.34696388245,-4.3469619751,1.90734999972e-06,-4.34696388245,8.99133412598e-07,exact_match
001,002,16,Hf18Sc18Si36,NO,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
001,002,16,Hf18Sc18Si36,NO,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
001,002,16,Hf18Sc18Si36,NO,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.34696388245,-4.3469619751,-4.3469619751,1.90734999972e-06,-4.34696388245,8.99133412598e-07,exact_match
001,002,16,Hf18Sc18Si36,NO,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
002,010,94,Ag18Sr27,[N]=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-3.38451766968,-3.38451766968,-3.38452529907,7.62938999976e-06,-3.38452529907,3.59652893677e-06,exact_match
002,010,94,Ag18Sr27,[N]=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.38451766968,-3.38451766968,-3.38452529907,7.62938999976e-06,-3.38452529907,3.59652893677e-06,exact_match
002,010,94,Ag18Sr27,[N]=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.73585891724,-3.34560775757,-3.38451766968,0.64865875244,-3.38451766968,0.297034567136,large_divergent
002,010,94,Ag18Sr27,[N]=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.34560775757,-3.38451766968,-3.38451766968,0.03890991211,-3.38451766968,0.0183423084722,minor
002,010,94,Ag18Sr27,[N]=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.73592758179,-2.73588180542,-2.73585891724,6.86645500001e-05,-2.73592758179,2.85465803767e-05,exact_match
003,012,108,Ru60Ta20,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-14.5495405197,-14.5495405197,-14.5495405197,0,-14.5495405197,0,exact_match
003,012,108,Ru60Ta20,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-14.5495405197,-14.5495405197,-14.5495405197,0,-14.5495405197,0,exact_match
003,012,108,Ru60Ta20,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-14.5495405197,-14.5495405197,-14.5495405197,0,-14.5495405197,0,exact_match
003,012,108,Ru60Ta20,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-14.5495405197,-14.5495405197,-14.5495405197,0,-14.5495405197,0,exact_match
003,012,108,Ru60Ta20,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-13.2748823166,-14.2560224533,-14.2560224533,0.9811401367,-14.2560224533,0.46251389597,large_divergent
004,016,181,Cu32Se64W16,C(C)O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-10.3609848022,-10.3614730835,-10.3614730835,0.000488281299999,-10.3614730835,0.000230178012237,exact_match
004,016,181,Cu32Se64W16,C(C)O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-9.66370391846,-10.3614730835,-10.3614730835,0.69776916504,-10.3614730835,0.328931538868,large_divergent
004,016,181,Cu32Se64W16,C(C)O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-9.07741546631,-10.3614730835,-10.3614730835,1.28405761719,-10.3614730835,0.6053105657,severe
004,016,181,Cu32Se64W16,C(C)O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.3609848022,-10.3614730835,-10.3614730835,0.000488281299999,-10.3614730835,0.000230178012237,exact_match
004,016,181,Cu32Se64W16,C(C)O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.07741546631,-9.07741546631,-9.07741546631,0,-9.07741546631,0,exact_match
005,020,201,Cr36N48,[CH]=O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.15245437622,-5.67284011841,-6.15245437622,0.47961425781,-6.15245437622,0.226092329367,divergent
006,029,362,In18N18Ti36,O=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-8.87007904053,-7.96742248535,-8.40859222412,0.90265655518,-8.87007904053,0.368539109448,large_divergent
006,029,362,In18N18Ti36,O=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.87007904053,-8.87007904053,-8.87007904053,0,-8.87007904053,0,exact_match
006,029,362,In18N18Ti36,O=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.39540863037,-7.96742248535,-7.96742248535,0.42798614502,-8.39540863037,0.201754603598,divergent
006,029,362,In18N18Ti36,O=N,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.87007904053,-8.39540863037,-7.96742248535,0.90265655518,-8.87007904053,0.368672241552,large_divergent
006,029,362,In18N18Ti36,O=N,grok,grok4_mace_mp0_small,,,,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,,,,,,missing
007,032,479,Ni6Sc36Te12,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-7.11372375488,-7.11375427246,-7.12419128418,0.0104675293,-7.12419128418,0.00492726332215,minor
007,032,479,Ni6Sc36Te12,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.63011169434,-7.22801208496,-6.63011169434,0.59790039062,-7.22801208496,0.281852947121,large_divergent
007,032,479,Ni6Sc36Te12,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.11375427246,-7.11375427246,-7.11375427246,0,-7.11375427246,0,exact_match
007,032,479,Ni6Sc36Te12,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.22801208496,-7.12419128418,-7.21369934082,0.10382080078,-7.22801208496,0.0459411526036,divergent
007,032,479,Ni6Sc36Te12,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.57665252686,-6.57665252686,-6.57665252686,0,-6.57665252686,0,exact_match
008,035,513,Pd24Zr24,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-6.24198913574,-6.23320007324,-6.23121643066,0.01077270508,-6.24198913574,0.00468132972865,minor
008,035,513,Pd24Zr24,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.23118591309,-6.23118591309,-6.23115539551,3.05175799999e-05,-6.23118591309,1.43861251756e-05,exact_match
008,035,513,Pd24Zr24,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.23109436035,-6.23094177246,-6.17626190186,0.05483245849,-6.23109436035,0.0258123786754,moderate
008,035,513,Pd24Zr24,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.2310333252,-6.17649841309,-6.23115539551,0.05465698242,-6.23115539551,0.0257368246061,moderate
008,035,513,Pd24Zr24,OH,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.04582214355,-6.04582214355,-6.17626190186,0.13043975831,-6.17626190186,0.0614898917582,divergent
009,036,530,Co32Y48,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-10.2085371017,-10.1181440353,-10.2085371017,0.0903930664,-10.2085371017,0.0426117001491,moderate
009,036,530,Co32Y48,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.6069135666,-10.6069135666,-10.6069135666,0,-10.6069135666,0,exact_match
009,036,530,Co32Y48,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.6069135666,-10.6069135666,-10.6069135666,0,-10.6069135666,0,exact_match
009,036,530,Co32Y48,[NH],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.68151092529,-9.68157196045,-9.68157196045,6.10351599999e-05,-9.68157196045,2.87722503512e-05,exact_match
010,041,596,Cr18Pt18,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-4.74319911003,-4.74319911003,-4.74316859245,3.05175799999e-05,-4.74319911003,1.43861251756e-05,exact_match
010,041,596,Cr18Pt18,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.95904994011,-4.74319911003,-4.74319911003,0.21585083008,-4.95904994011,0.101753057116,divergent
010,041,596,Cr18Pt18,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.95904994011,-4.95904994011,-4.95904994011,0,-4.95904994011,0,exact_match
010,041,596,Cr18Pt18,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.95904994011,-4.74316859245,-4.74316859245,0.21588134766,-4.95904994011,0.101767443241,divergent
010,041,596,Cr18Pt18,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.74316859245,-4.74316859245,-4.74316859245,0,-4.74316859245,0,exact_match
011,048,735,Re27Ti27,[NH2],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-11.6576480865,-11.6547794342,-11.6547794342,0.0028686523,-11.6576480865,0.0013522956628,match
011,048,735,Re27Ti27,[NH2],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6582584381,-11.6547794342,-11.6547794342,0.0034790039,-11.6582584381,0.00164001816631,match
011,048,735,Re27Ti27,[NH2],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6545963287,-11.6547794342,-11.6547794342,0.0001831055,-11.6547794342,8.63167604815e-05,exact_match
011,048,735,Re27Ti27,[NH2],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.67461586,-11.6547794342,-11.6547794342,0.0198364258,-11.67461586,0.00935098079846,minor
011,048,735,Re27Ti27,[NH2],grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.6319007874,-10.6332435608,-10.6318397522,0.0014038086,-10.6332435608,0.000647854946456,match
012,050,768,Ga24Y24,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,grok,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.32411646843,-3.25667262077,-3.25667262077,0.06744384766,-3.32411646843,0.0317933346865,moderate
