dataset,backend,backend_label,case_id,variant,variant_label,best_energy_eV,success,natural_failure,external_failure,energy_status,failure_reason,source,path
CMU20,claude,Claude Sonnet 4.6,08,single_shot,1-Shot,,False,True,False,missing_energy,natural run failure,extra5,research/results/canonical_raw/cmu20_anthropic_sonnet46_ablation/ablation_summary.csv
CMU20,claude,Claude Sonnet 4.6,11,single_shot,1-Shot,-2.4184722900390625,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_anthropic_sonnet46_ablation/ablation_summary.csv
CMU20,grok,Grok-4,01,full,Full,-3.6317179203033447,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,02,full,Full,-4.765958786010742,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,04,full,Full,-2.2549095153808594,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,05,full,Full,-2.9616286754608154,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,09,full,Full,-1.9739322662353516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,10,full,Full,-2.7176666259765625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,12,full,Full,-2.3513641357421875,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,13,full,Full,-2.8251419067382812,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,14,full,Full,-3.6166324615478516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,15,full,Full,-3.257709503173828,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,16,full,Full,-4.662910461425781,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,17,full,Full,-2.865570068359375,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,18,full,Full,-3.1291351318359375,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,19,full,Full,-4.044700622558594,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,20,full,Full,-11.652645111083984,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,01,no_slip,w/o Slip,-3.6317179203033447,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,02,no_slip,w/o Slip,-4.765958786010742,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,04,no_slip,w/o Slip,-2.0389671325683594,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,05,no_slip,w/o Slip,-2.961643934249878,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,09,no_slip,w/o Slip,-1.9739322662353516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,10,no_slip,w/o Slip,-2.7176666259765625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,12,no_slip,w/o Slip,-2.3513641357421875,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,13,no_slip,w/o Slip,-2.8251419067382812,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,14,no_slip,w/o Slip,-3.6166324615478516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,15,no_slip,w/o Slip,-3.257709503173828,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,16,no_slip,w/o Slip,-4.662910461425781,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,17,no_slip,w/o Slip,-3.145648956298828,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,18,no_slip,w/o Slip,-2.7787628173828125,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,19,no_slip,w/o Slip,-3.5939178466796875,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,20,no_slip,w/o Slip,-11.653316497802734,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,01,no_forbid,w/o Forbid,-3.6317179203033447,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,02,no_forbid,w/o Forbid,-4.759977340698242,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,04,no_forbid,w/o Forbid,-1.8452110290527344,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,05,no_forbid,w/o Forbid,-2.961643934249878,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,09,no_forbid,w/o Forbid,-1.9739322662353516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,10,no_forbid,w/o Forbid,-2.7176666259765625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,12,no_forbid,w/o Forbid,-2.3513641357421875,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,13,no_forbid,w/o Forbid,-2.8251419067382812,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,14,no_forbid,w/o Forbid,-3.6166324615478516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,15,no_forbid,w/o Forbid,-3.257709503173828,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,16,no_forbid,w/o Forbid,-4.662910461425781,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,17,no_forbid,w/o Forbid,-3.064361572265625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,18,no_forbid,w/o Forbid,-3.1291351318359375,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,19,no_forbid,w/o Forbid,-3.5939483642578125,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,20,no_forbid,w/o Forbid,-11.652278900146484,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,01,no_termination,w/o Term,-3.6317179203033447,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,02,no_termination,w/o Term,-4.765958786010742,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,04,no_termination,w/o Term,-2.2549095153808594,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,05,no_termination,w/o Term,-2.961643934249878,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,09,no_termination,w/o Term,-1.9739322662353516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,10,no_termination,w/o Term,-2.7176666259765625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,12,no_termination,w/o Term,-2.3513641357421875,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,13,no_termination,w/o Term,-2.8251419067382812,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,14,no_termination,w/o Term,-3.6166324615478516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,15,no_termination,w/o Term,-3.257709503173828,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,16,no_termination,w/o Term,-4.662910461425781,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,17,no_termination,w/o Term,-3.064361572265625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,18,no_termination,w/o Term,-3.1291351318359375,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,19,no_termination,w/o Term,-4.027214050292969,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,20,no_termination,w/o Term,-11.652278900146484,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,01,single_shot,1-Shot,-3.6311686038970947,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,02,single_shot,1-Shot,-4.150495529174805,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,04,single_shot,1-Shot,-1.6579418182373047,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,05,single_shot,1-Shot,-2.9469187259674072,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,09,single_shot,1-Shot,-1.9739322662353516,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,10,single_shot,1-Shot,-2.712350845336914,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,12,single_shot,1-Shot,-2.080881118774414,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,13,single_shot,1-Shot,-2.376443862915039,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,14,single_shot,1-Shot,-3.2450809478759766,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,15,single_shot,1-Shot,-2.5872459411621094,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,16,single_shot,1-Shot,-4.551860809326172,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,17,single_shot,1-Shot,-3.0664215087890625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,18,single_shot,1-Shot,-2.4179840087890625,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,19,single_shot,1-Shot,-3.5939178466796875,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,20,single_shot,1-Shot,-10.602500915527344,True,False,False,valid,,base15,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,03,full,Full,-3.351963758468628,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,06,full,Full,-1.8745841979980469,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,07,full,Full,-7.051090955734253,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,08,full,Full,-6.414363861083984,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,11,full,Full,-2.4184722900390625,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,03,no_slip,w/o Slip,-3.351963758468628,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,06,no_slip,w/o Slip,-1.7678642272949219,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,07,no_slip,w/o Slip,-7.051090955734253,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,08,no_slip,w/o Slip,-6.616634368896484,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,11,no_slip,w/o Slip,-2.4184722900390625,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,03,no_forbid,w/o Forbid,-3.351963758468628,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,06,no_forbid,w/o Forbid,-1.9020652770996094,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,07,no_forbid,w/o Forbid,-7.030705213546753,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,08,no_forbid,w/o Forbid,-6.414363861083984,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,11,no_forbid,w/o Forbid,-2.4184722900390625,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,03,no_termination,w/o Term,-3.351963758468628,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,06,no_termination,w/o Term,-1.8745841979980469,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,07,no_termination,w/o Term,-7.030705213546753,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,08,no_termination,w/o Term,-7.190608978271484,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,11,no_termination,w/o Term,-2.4184722900390625,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,03,single_shot,1-Shot,-3.320255994796753,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,06,single_shot,1-Shot,,False,True,False,missing_energy,natural run failure,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,07,single_shot,1-Shot,-6.883122205734253,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,08,single_shot,1-Shot,,False,True,False,missing_energy,natural run failure,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
CMU20,grok,Grok-4,11,single_shot,1-Shot,-2.3885955810546875,True,False,False,valid,,extra5,research/results/canonical_raw/cmu20_grok4_ablation/ablation_summary.csv
