dataset,case_id,variant,backend_count,success_backend_count,min_energy_eV,max_energy_eV,range_energy_eV,mean_energy_eV,success_backends
ocd62,024,one_shot,4,4,-5.20790481567,-5.20787239075,3.24249267578e-05,-5.20788812637,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,025,full,4,4,-3.54936790466,-3.49314498901,0.0562229156494,-3.50721597672,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,025,no_forbid,4,4,-3.54936790466,-3.49317550659,0.0561923980713,-3.52138614655,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,025,no_slip,4,4,-3.54936790466,-3.49317550659,0.0561923980713,-3.5072388649,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,025,no_termination,4,4,-3.54936790466,-3.47945213318,0.0699157714844,-3.50392246246,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,025,one_shot,4,4,-3.54936790466,-3.4794216156,0.0699462890625,-3.50034666061,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,026,full,4,4,-7.45005226135,-7.43454933167,0.0155029296875,-7.43842554092,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,026,no_forbid,4,4,-7.45005226135,-7.38249397278,0.0675582885742,-7.42541122437,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,026,no_slip,4,4,-7.4500541687,-7.43454933167,0.0155048370361,-7.43842554092,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,026,no_termination,4,4,-7.45005226135,-7.43454933167,0.0155029296875,-7.43844079971,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,026,one_shot,4,4,-7.24180793762,-7.24180793762,0,-7.24180793762,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,027,full,4,4,-7.403881073,-7.403881073,0,-7.403881073,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,027,no_forbid,4,4,-7.403881073,-7.403881073,0,-7.403881073,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,027,no_slip,4,4,-7.40394210815,-7.403881073,6.103515625e-05,-7.40389633179,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,027,no_termination,4,4,-7.403881073,-7.403881073,0,-7.403881073,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,027,one_shot,4,4,-7.403881073,-7.403881073,0,-7.403881073,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,028,full,4,4,-4.05526733398,-3.87655639648,0.1787109375,-3.97683525085,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,028,no_forbid,4,4,-4.05526733398,-4.02053070068,0.0347366333008,-4.04658317566,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,028,no_slip,4,4,-4.07431411743,-4.01964569092,0.0546684265137,-4.05112361908,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,028,no_termination,4,4,-4.05526733398,-3.95587158203,0.0993957519531,-4.02400016785,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,028,one_shot,4,3,-2.72787475586,-2.72772216797,0.000152587890625,-2.7277730306,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,029,full,4,4,-8.87007904053,-7.88108825684,0.988990783691,-8.17150306702,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,029,no_forbid,4,4,-8.40859222412,-7.96742248535,0.44116973877,-8.29500389099,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,029,no_slip,4,4,-8.87007904053,-7.87889099121,0.991188049316,-8.2812461853,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,029,no_termination,4,4,-8.87007904053,-7.96742248535,0.902656555176,-8.64441490173,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,030,full,4,4,-5.08783721924,-5.06836700439,0.0194702148438,-5.08238220215,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,030,no_forbid,4,4,-5.08783721924,-5.08548736572,0.00234985351562,-5.08723449707,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,030,no_slip,4,4,-5.08789825439,-5.08783721924,6.103515625e-05,-5.08786773682,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,030,no_termination,4,4,-5.08789825439,-5.08548736572,0.00241088867188,-5.08726501465,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,030,one_shot,4,4,-5.08786773682,-4.68891143799,0.398956298828,-4.84986877441,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,031,full,4,4,-5.47486877441,-5.45112609863,0.0237426757812,-5.46444702148,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,031,no_forbid,4,4,-5.47479248047,-4.57125854492,0.903533935547,-5.03845787048,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,031,no_slip,4,4,-5.47706604004,-4.65120697021,0.825859069824,-5.26350593567,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,031,no_termination,4,4,-5.47486877441,-4.65131378174,0.823554992676,-5.2683391571,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,031,one_shot,4,4,-3.98955535889,-3.94049072266,0.0490646362305,-3.95591545105,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,032,full,4,4,-7.22801208496,-7.11372375488,0.114288330078,-7.19944000244,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,032,no_forbid,4,4,-7.22801208496,-7.11375427246,0.1142578125,-7.19944763184,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,032,no_slip,4,4,-7.22801208496,-6.63011169434,0.597900390625,-7.04997253418,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,032,no_termination,4,4,-7.22801208496,-7.13960266113,0.0884094238281,-7.205909729,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,032,one_shot,4,2,-7.22801208496,-6.57665252686,0.651359558105,-6.90233230591,anthropic_claude_sonnet46_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,033,full,4,4,-4.54614639282,-4.54613113403,1.52587890625e-05,-4.54613494873,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,033,no_forbid,4,4,-4.54613113403,-4.44471168518,0.101419448853,-4.49542140961,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,033,no_slip,4,4,-4.54613113403,-4.44471168518,0.101419448853,-4.495429039,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,033,no_termination,4,4,-4.54613113403,-4.44471168518,0.101419448853,-4.52077245712,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,033,one_shot,4,1,-4.44472694397,-4.44472694397,0,-4.44472694397,openai_gpt54_mace_mp0_small
ocd62,034,full,4,4,-6.99172210693,-6.99172210693,0,-6.99172210693,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,034,no_forbid,4,4,-6.99172210693,-6.99172210693,0,-6.99172210693,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,034,no_slip,4,4,-7.1205368042,-6.99172210693,0.128814697266,-7.02392578125,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,034,no_termination,4,4,-6.99172210693,-6.99172210693,0,-6.99172210693,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,034,one_shot,4,4,-6.99172210693,-6.99172210693,0,-6.99172210693,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,035,full,4,4,-6.24198913574,-6.17626190186,0.0657272338867,-6.20802688599,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,035,no_forbid,4,4,-6.24198913574,-6.17629241943,0.0656967163086,-6.22013282776,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,035,no_slip,4,4,-6.23329162598,-6.17649841309,0.0567932128906,-6.21800994873,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,035,no_termination,4,4,-6.24195861816,-6.23100280762,0.0109558105469,-6.23376464844,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,035,one_shot,4,4,-6.23106384277,-6.04582214355,0.185241699219,-6.15735244751,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,036,full,4,4,-10.6433515549,-10.2085371017,0.434814453125,-10.5255384445,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,036,no_forbid,4,4,-10.6433515549,-10.6069135666,0.0364379882812,-10.6251325607,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,036,no_slip,4,4,-10.6433515549,-10.2085371017,0.434814453125,-10.5346479416,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,036,no_termination,4,4,-10.6433515549,-10.6069135666,0.0364379882812,-10.6342420578,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,036,one_shot,4,4,-10.2085371017,-9.68151092529,0.527026176453,-9.88223409653,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,037,full,4,4,-5.74797439575,-5.45530128479,0.292673110962,-5.67480516434,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,037,no_forbid,4,4,-5.7479724884,-5.7479724884,0,-5.7479724884,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,037,no_slip,4,4,-5.74797439575,-5.7479724884,1.90734863281e-06,-5.74797296524,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,037,no_termination,4,4,-5.74797439575,-5.49662208557,0.251352310181,-5.68389749527,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,037,one_shot,4,4,-5.7479724884,-5.45530128479,0.292671203613,-5.6748046875,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,038,full,4,4,-3.38523101807,-3.319190979,0.0660400390625,-3.33573150635,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,038,no_forbid,4,4,-3.38590240479,-3.319190979,0.0667114257812,-3.36887359619,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,038,no_slip,4,4,-3.39679718018,-3.38523101807,0.0115661621094,-3.38824462891,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,038,no_termination,4,4,-3.38632965088,-3.31925201416,0.0670776367188,-3.35251617432,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,038,one_shot,4,3,-3.29476165771,-3.29476165771,0,-3.29476165771,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,039,full,4,4,-5.36346054077,-5.36260414124,0.000856399536133,-5.36300182343,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,039,no_forbid,4,4,-5.36346054077,-5.36343002319,3.0517578125e-05,-5.36345291138,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,039,no_slip,4,4,-5.36346054077,-5.36260414124,0.000856399536133,-5.36324644089,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,039,no_termination,4,4,-5.36324691772,-5.36260414124,0.000642776489258,-5.36276483536,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,039,one_shot,4,3,-5.36263465881,-5.36260414124,3.0517578125e-05,-5.36261431376,anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,040,full,4,4,-9.67058944702,-9.3564414978,0.314147949219,-9.59106063843,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,040,no_forbid,4,4,-9.67107772827,-9.55920028687,0.111877441406,-9.64188766479,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,040,no_slip,4,4,-9.6713218689,-9.66857528687,0.00274658203125,-9.67051315308,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,040,no_termination,4,4,-9.67077255249,-9.35650253296,0.314270019531,-9.56371688843,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,040,one_shot,4,4,-9.35500717163,-9.34560775757,0.0093994140625,-9.35029220581,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,041,full,4,4,-4.98022913933,-4.74316859245,0.237060546875,-4.86170649529,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,041,no_forbid,4,4,-4.95904994011,-4.74316859245,0.215881347656,-4.79714655876,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,041,no_slip,4,4,-4.95904994011,-4.74316859245,0.215881347656,-4.79713892937,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,041,no_termination,4,4,-4.98022913933,-4.95904994011,0.0211791992188,-4.96963953972,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,041,one_shot,4,4,-4.74319911003,-4.74316859245,3.0517578125e-05,-4.74318385124,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,042,full,4,4,-3.28393745422,-3.28392982483,7.62939453125e-06,-3.28393554688,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,042,no_forbid,4,4,-3.28393745422,-3.28393745422,0,-3.28393745422,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,042,no_slip,4,4,-3.28393745422,-3.28392982483,7.62939453125e-06,-3.28393363953,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,042,no_termination,4,4,-3.28393745422,-3.28393745422,0,-3.28393745422,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,042,one_shot,4,4,-3.28293037415,-3.28293037415,0,-3.28293037415,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,043,full,4,4,-7.81189155579,-7.26878738403,0.543104171753,-7.54033946991,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,043,no_forbid,4,4,-7.81189155579,-7.79065132141,0.021240234375,-7.80128669739,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,043,no_slip,4,4,-7.81189155579,-7.79065132141,0.021240234375,-7.8012714386,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,043,no_termination,4,4,-7.81189155579,-7.79065132141,0.021240234375,-7.80128669739,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,043,one_shot,4,4,-7.79071235657,-7.26872634888,0.52198600769,-7.52973461151,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,044,full,4,4,-3.22351074219,-2.73617553711,0.487335205078,-3.00769805908,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,044,no_forbid,4,4,-3.056640625,-2.73760986328,0.319030761719,-2.95579528809,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,044,no_slip,4,4,-3.05670166016,-2.73645019531,0.320251464844,-2.89680480957,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,044,no_termination,4,4,-3.22351074219,-2.73779296875,0.485717773438,-3.10208129883,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,044,one_shot,4,4,-2.73770141602,-2.73760986328,9.1552734375e-05,-2.73766326904,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,045,full,4,4,-1.55104827881,-1.35147094727,0.199577331543,-1.41714382172,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,045,no_forbid,4,4,-1.57045173645,-1.35147094727,0.218980789185,-1.4072136879,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,045,no_slip,4,4,-1.57045173645,-1.53807830811,0.0323734283447,-1.56235837936,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,045,no_termination,4,4,-1.55855560303,-1.35147094727,0.207084655762,-1.46934986115,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,045,one_shot,4,4,-1.57042121887,-1.35147094727,0.218950271606,-1.40620851517,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,046,full,4,4,-4.41722869873,-4.24132537842,0.175903320312,-4.28723907471,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,046,no_forbid,4,4,-4.41728973389,-4.10565948486,0.311630249023,-4.25184249878,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,046,no_slip,4,4,-4.41715240479,-4.10558319092,0.311569213867,-4.25328063965,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,046,no_termination,4,4,-4.87770843506,-4.24150848389,0.636199951172,-4.44448852539,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
