dataset,case_id,backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,variant,full_energy_eV,variant_energy_eV,delta_variant_minus_full_eV,within_0.01eV_of_full
ocd62,022,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.6018409729,-3.6018409729,0,TRUE
ocd62,022,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.6018409729,-3.6018409729,0,TRUE
ocd62,022,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.6018409729,-3.6018409729,0,TRUE
ocd62,022,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.6018409729,-3.36703872681,0.234802246094,FALSE
ocd62,023,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.4394569397,-3.60751342773,-0.168056488037,FALSE
ocd62,023,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.4394569397,-3.60745239258,-0.167995452881,FALSE
ocd62,023,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.4394569397,-3.60751342773,-0.168056488037,FALSE
ocd62,023,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.4394569397,-3.41627502441,0.0231819152832,FALSE
ocd62,024,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.20788764954,-5.22289466858,-0.015007019043,FALSE
ocd62,024,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.20788764954,-5.20788764954,0,TRUE
ocd62,024,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.20788764954,-5.22287940979,-0.0149917602539,FALSE
ocd62,024,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.20788764954,-5.20788764954,0,TRUE
ocd62,025,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.49317550659,-3.49317550659,0,TRUE
ocd62,025,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.49317550659,-3.49363327026,-0.000457763671875,TRUE
ocd62,025,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.49317550659,-3.49317550659,0,TRUE
ocd62,025,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.49317550659,-3.49317550659,0,TRUE
ocd62,026,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.43454933167,-7.43454933167,0,TRUE
ocd62,026,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.43454933167,-7.45005226135,-0.0155029296875,FALSE
ocd62,026,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.43454933167,-7.43454933167,0,TRUE
ocd62,026,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.43454933167,-7.24180793762,0.192741394043,FALSE
ocd62,027,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.403881073,-7.403881073,0,TRUE
ocd62,027,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.403881073,-7.403881073,0,TRUE
ocd62,027,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.403881073,-7.403881073,0,TRUE
ocd62,027,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.403881073,-7.403881073,0,TRUE
ocd62,028,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.05526733398,-4.05526733398,0,TRUE
ocd62,028,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.05526733398,-4.05526733398,0,TRUE
ocd62,028,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.05526733398,-3.95587158203,0.0993957519531,FALSE
ocd62,028,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.05526733398,-2.72772216797,1.32754516602,FALSE
ocd62,029,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.88108825684,-8.40859222412,-0.527503967285,FALSE
ocd62,029,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.88108825684,-8.40859222412,-0.527503967285,FALSE
ocd62,029,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.88108825684,-8.87007904053,-0.988990783691,FALSE
ocd62,030,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.08783721924,-5.08783721924,0,TRUE
ocd62,030,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.08783721924,-5.08548736572,0.00234985351562,TRUE
ocd62,030,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.08783721924,-5.08783721924,0,TRUE
ocd62,030,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.08783721924,-5.08786773682,-3.0517578125e-05,TRUE
ocd62,031,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.45692443848,-5.47486877441,-0.0179443359375,FALSE
ocd62,031,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.45692443848,-5.45648193359,0.000442504882812,TRUE
ocd62,031,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.45692443848,-5.47486877441,-0.0179443359375,FALSE
ocd62,031,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.45692443848,-3.94667816162,1.51024627686,FALSE
ocd62,032,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.22801208496,-7.22801208496,0,TRUE
ocd62,032,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.22801208496,-7.22801208496,0,TRUE
ocd62,032,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.22801208496,-7.13960266113,0.0884094238281,FALSE
ocd62,032,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.22801208496,-7.22801208496,0,TRUE
ocd62,033,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.54613113403,-4.54613113403,0,TRUE
ocd62,033,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.54613113403,-4.44471168518,0.101419448853,FALSE
ocd62,033,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.54613113403,-4.54613113403,0,TRUE
ocd62,034,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.99172210693,-6.99172210693,0,TRUE
ocd62,034,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.99172210693,-6.99172210693,0,TRUE
ocd62,034,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.99172210693,-6.99172210693,0,TRUE
ocd62,034,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.99172210693,-6.99172210693,0,TRUE
ocd62,035,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.23759460449,-6.23329162598,0.00430297851562,TRUE
ocd62,035,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.23759460449,-6.24198913574,-0.00439453125,TRUE
ocd62,035,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.23759460449,-6.24195861816,-0.00436401367188,TRUE
ocd62,035,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.23759460449,-6.17626190186,0.0613327026367,FALSE
ocd62,036,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.6433515549,-10.6433515549,0,TRUE
ocd62,036,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.6433515549,-10.6433515549,0,TRUE
ocd62,036,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.6433515549,-10.6433515549,0,TRUE
ocd62,036,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.6433515549,-10.2085371017,0.434814453125,FALSE
ocd62,037,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.7479724884,-5.7479724884,0,TRUE
ocd62,037,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.7479724884,-5.7479724884,0,TRUE
ocd62,037,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.7479724884,-5.49662208557,0.251350402832,FALSE
ocd62,037,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.7479724884,-5.7479724884,0,TRUE
ocd62,038,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.31925201416,-3.38523101807,-0.0659790039063,FALSE
ocd62,038,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.31925201416,-3.38590240479,-0.066650390625,FALSE
ocd62,038,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.31925201416,-3.31925201416,0,TRUE
ocd62,038,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.31925201416,-3.29476165771,0.0244903564453,FALSE
ocd62,039,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.36333847046,-5.36346054077,-0.0001220703125,TRUE
ocd62,039,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.36333847046,-5.36343002319,-9.1552734375e-05,TRUE
ocd62,039,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.36333847046,-5.36324691772,9.1552734375e-05,TRUE
ocd62,039,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.36333847046,-5.36260414124,0.000734329223633,TRUE
ocd62,040,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-9.66863632202,-9.67126083374,-0.00262451171875,TRUE
ocd62,040,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-9.66863632202,-9.55920028687,0.109436035156,FALSE
ocd62,040,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-9.66863632202,-9.35650253296,0.312133789062,FALSE
ocd62,040,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.66863632202,-9.34560775757,0.323028564453,FALSE
ocd62,041,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.98022913933,-4.74316859245,0.237060546875,FALSE
ocd62,041,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.98022913933,-4.74316859245,0.237060546875,FALSE
ocd62,041,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.98022913933,-4.98022913933,0,TRUE
ocd62,041,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.98022913933,-4.74316859245,0.237060546875,FALSE
ocd62,042,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.28392982483,-3.28393745422,-7.62939453125e-06,TRUE
ocd62,042,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.28392982483,-3.28393745422,-7.62939453125e-06,TRUE
ocd62,042,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.28392982483,-3.28393745422,-7.62939453125e-06,TRUE
ocd62,042,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.28392982483,-3.28293037415,0.000999450683594,TRUE
ocd62,043,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.26878738403,-7.81189155579,-0.543104171753,FALSE
ocd62,043,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.26878738403,-7.81189155579,-0.543104171753,FALSE
ocd62,043,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.26878738403,-7.81189155579,-0.543104171753,FALSE
ocd62,043,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.26878738403,-7.26878738403,0,TRUE
ocd62,044,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.22351074219,-3.05670166016,0.166809082031,FALSE
ocd62,044,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.22351074219,-3.056640625,0.166870117188,FALSE
ocd62,044,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.22351074219,-3.22351074219,0,TRUE
ocd62,044,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.22351074219,-2.73767089844,0.48583984375,FALSE
ocd62,045,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.35147094727,-1.57045173645,-0.218980789185,FALSE
ocd62,045,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.35147094727,-1.35147094727,0,TRUE
ocd62,045,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.35147094727,-1.55278778076,-0.201316833496,FALSE
ocd62,045,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.35147094727,-1.35147094727,0,TRUE
ocd62,046,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.24132537842,-4.10558319092,0.1357421875,FALSE
ocd62,046,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.24132537842,-4.41728973389,-0.175964355469,FALSE
ocd62,046,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.24132537842,-4.24150848389,-0.00018310546875,TRUE
ocd62,046,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.24132537842,-4.24150848389,-0.00018310546875,TRUE
ocd62,047,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.11317062378,-2.11317062378,0,TRUE
ocd62,047,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.11317062378,-2.14943504333,-0.0362644195557,FALSE
ocd62,047,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.11317062378,-2.11317062378,0,TRUE
ocd62,047,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.11317062378,-2.03019332886,0.0829772949219,FALSE
ocd62,048,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6545963287,-6.98352432251,4.67107200623,FALSE
ocd62,048,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6545963287,-11.654718399,-0.0001220703125,TRUE
ocd62,048,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6545963287,-11.6545963287,0,TRUE
ocd62,048,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-11.6545963287,-6.98352432251,4.67107200623,FALSE
ocd62,049,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.62795257568,-8.62810516357,-0.000152587890625,TRUE
ocd62,049,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.62795257568,-8.62810516357,-0.000152587890625,TRUE
ocd62,049,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.62795257568,-8.24935150146,0.378601074219,FALSE
ocd62,049,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-8.62795257568,-7.62145233154,1.00650024414,FALSE
ocd62,050,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.50413966179,-3.33806300163,0.166076660156,FALSE
ocd62,050,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.50413966179,-3.33806300163,0.166076660156,FALSE
ocd62,050,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.50413966179,-3.50413966179,0,TRUE
ocd62,050,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.50413966179,-3.50413966179,0,TRUE
ocd62,051,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.13451075554,-3.13451075554,0,TRUE
ocd62,051,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.13451075554,-3.13452601433,-1.52587890625e-05,TRUE
ocd62,051,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.13451075554,-3.13451075554,0,TRUE
ocd62,051,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.13451075554,-3.13434290886,0.000167846679688,TRUE
ocd62,052,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-0.167181015015,-0.15860748291,0.00857353210449,TRUE
ocd62,052,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-0.167181015015,-0.167181015015,0,TRUE
ocd62,052,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-0.167181015015,-0.165849685669,0.0013313293457,TRUE
ocd62,052,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-0.167181015015,-0.167181015015,0,TRUE
ocd62,053,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.14552688599,-3.14553451538,-7.62939453125e-06,TRUE
ocd62,053,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.14552688599,-3.14553451538,-7.62939453125e-06,TRUE
ocd62,054,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6953048706,-11.6953048706,0,TRUE
ocd62,054,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6953048706,-11.695274353,3.0517578125e-05,TRUE
ocd62,054,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6953048706,-11.6953048706,0,TRUE
ocd62,054,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-11.6953048706,-11.695274353,3.0517578125e-05,TRUE
ocd62,055,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.73909378052,-2.73909378052,0,TRUE
ocd62,055,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.73909378052,-2.73909378052,0,TRUE
ocd62,055,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.73909378052,-2.73909378052,0,TRUE
ocd62,055,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.73909378052,-2.72945022583,0.0096435546875,TRUE
ocd62,056,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-12.9986953735,-12.9986953735,0,TRUE
ocd62,056,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-12.9986953735,-12.9986953735,0,TRUE
ocd62,056,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-12.9986953735,-12.9986953735,0,TRUE
ocd62,056,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-12.9986953735,-12.9137649536,0.0849304199219,FALSE
ocd62,057,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.486995697,-10.486995697,0,TRUE
ocd62,057,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.486995697,-10.486995697,0,TRUE
ocd62,057,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.486995697,-10.486995697,0,TRUE
ocd62,057,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.486995697,-10.415063858,0.0719318389893,FALSE
ocd62,058,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.90373420715,-2.90373420715,0,TRUE
ocd62,058,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.90373420715,-2.90372657776,7.62939453125e-06,TRUE
ocd62,058,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.90373420715,-2.90372657776,7.62939453125e-06,TRUE
ocd62,058,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.90373420715,-2.86834144592,0.0353927612305,FALSE
ocd62,059,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.84822845459,-2.82347869873,0.0247497558594,FALSE
ocd62,059,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.84822845459,-2.84822845459,0,TRUE
